id,female,black,hispanic,asian,age_ba,firstgen,parent_income_q,parent_grad,ugpa,stem_major,bus_major,ed_major,health_major,selective_inst,public_ug,state_unemp,metro,ga_funding_adj,grad_plus_loans,annual_tuition,program_years,gross_tuition,net_inst_rev,masters,ln_salary,salary
2493,1,0,0,0,21,0,1,0,3.1099999,0,0,1,0,0,0,5.4000001,1,6.4000001,86.529831,29.008717,2,58.017433,37.71133,1,11.944218,153924.53
2494,0,0,0,0,21,1,1,0,2.55,0,1,0,0,0,0,3.9000001,0,6.8000002,68.399719,65.35482,2,130.70964,84.961266,0,12.158586,190724.56
2495,1,0,0,0,27,0,1,0,3.7,0,0,0,1,1,1,4.4000001,1,7,111.30642,50.656601,2,101.3132,65.853584,1,12.766305,350215.84
2496,1,0,0,0,22,1,1,1,2.6500001,0,0,0,1,0,0,4.3000002,1,5.8000002,41.153397,46.06245,2,92.124901,59.881187,0,11.682043,118425.94
2497,1,0,0,0,23,0,4,0,4,1,0,0,0,0,1,2.7,1,9.8999996,44.217911,31.946404,2.5,79.866013,51.912907,1,9.3439054,11428.956
2498,0,0,0,0,25,0,3,0,3.3900001,0,0,0,1,1,0,4.6999998,1,5.5,89.282936,64.236397,2,128.47279,83.507317,1,10.727772,45604.961
2499,0,0,0,0,25,0,2,0,2.8399999,0,0,0,0,0,1,5.6999998,1,5.1999998,62.38269,20.61441,2,41.228821,26.798733,0,11.670273,117040.21
2500,1,0,0,1,26,1,2,0,3.1800001,1,0,0,0,0,0,4.5999999,1,8.1999998,54.435921,40.801231,2.5,102.00308,66.302002,1,9.742527,17026.514
2501,1,0,0,1,25,0,3,0,3.6400001,0,1,0,0,1,1,4,0,7.1999998,102.92607,65.290131,2,130.58026,84.877167,0,11.94715,154376.58
2502,1,0,0,0,27,1,1,0,4,0,0,0,1,0,1,5.9000001,0,6.0999999,80.394379,41.305862,2,82.611725,53.69762,0,11.720047,123013.2
2503,0,0,0,0,22,0,2,1,2.5999999,0,1,0,0,0,1,6.5,1,2.5999999,34.681557,54.414471,2,108.82894,70.738815,0,9.6424532,15405.089
2504,1,0,0,0,28,1,2,1,4,0,0,0,0,0,0,4.8000002,1,6.8000002,41.757862,34.595299,2,69.190598,44.973888,1,12.95014,420895.56
2505,1,0,0,0,24,0,3,0,3.2,0,1,0,0,0,1,2.9000001,1,5.8000002,80.127029,59.287426,2,118.57485,77.073654,0,10.396956,32759.768
2506,0,0,0,0,26,0,1,1,3.5699999,0,0,0,1,0,1,4.1999998,1,8.1999998,59.686337,38.253929,2,76.507858,49.730106,1,12.404552,243909.48
2507,0,1,0,0,25,1,3,0,3.25,0,1,0,0,0,1,5.9000001,1,9.1000004,48.981628,49.471718,2,98.943436,64.313232,0,11.28826,79878.297
2508,0,0,1,0,24,1,2,0,2.9000001,0,0,0,0,1,0,4.3000002,1,5.3000002,47.370678,35.075565,2,70.151131,45.598236,1,11.532754,102002.64
2509,0,1,0,0,21,1,4,0,3.3099999,0,0,0,0,1,0,5.1999998,1,4.8000002,36.823051,32.905296,2,65.810593,42.776886,0,9.829195,18568.002
2510,1,0,0,0,30,0,2,0,3.5799999,1,0,0,0,0,0,7.5,1,3.9000001,104.64627,37.160934,2.5,92.902336,60.38652,0,10.593413,39871.352
2511,0,0,0,0,21,1,4,1,2.76,0,1,0,0,0,0,5.3000002,1,4.1999998,43.858204,52.453804,2,104.90761,68.189941,1,12.113643,182342.61
2512,1,0,0,0,25,0,3,1,3.0799999,0,1,0,0,1,1,5.1999998,0,13,98.617462,65.890915,2,131.78183,85.658188,0,11.279355,79170.188
2513,0,0,0,0,21,1,1,1,2.9400001,0,0,1,0,0,1,5.6999998,0,5.9000001,49.611538,16.978271,2,33.956543,22.071753,0,9.8665686,19275.084
2514,1,0,0,0,25,1,3,0,3.5999999,0,0,0,1,1,0,5.4000001,0,11.1,54.082214,58.734955,2,117.46991,76.355438,0,11.757721,127736.01
2515,1,0,0,0,25,0,4,0,2.9100001,0,0,0,0,1,0,5,0,10.3,13.974127,31.854881,2,63.709763,41.411346,1,10.069074,23601.691
2516,0,0,0,0,21,0,2,0,4,0,1,0,0,0,0,6.5,1,8,82.281219,55.460201,2,110.9204,72.098259,1,12.992845,439259.03
2517,1,0,0,0,28,0,3,1,3.3399999,0,0,0,0,0,1,6.1999998,0,7.8000002,49.267395,20.37837,2,40.756741,26.491882,1,12.574471,289083.69
2518,0,0,0,0,25,0,3,1,2.25,0,0,1,0,1,1,3.0999999,0,9,43.05946,38.358475,2,76.716949,49.866016,0,10.420655,33545.406
2519,1,0,0,0,24,0,2,0,3.0999999,1,0,0,0,0,1,3.5999999,0,6.3000002,82.188782,35.589687,2.5,88.97422,57.833244,0,10.783367,48212.188
2520,1,0,0,0,29,0,2,0,3.5999999,0,1,0,0,0,1,3.5,1,7.4000001,93.243523,60.665352,2,121.3307,78.86496,0,9.3857317,11917.125
2521,1,0,0,0,23,0,2,0,3.54,1,0,0,0,1,1,6.0999999,0,6.3000002,67.750504,45.783905,2.5,114.45976,74.398849,0,9.8920822,19773.189
2522,1,0,0,0,24,1,4,0,2.98,0,1,0,0,0,0,5.9000001,0,7.3000002,53.912178,55.069931,2,110.13986,71.590912,1,12.458499,257428.92
2523,0,0,0,0,21,0,2,1,3.1199999,0,0,0,1,0,1,5.4000001,0,8.3999996,74.911674,39.376129,2,78.752258,51.188969,1,9.1429358,9348.1689
2524,0,0,0,0,21,0,3,1,3.1400001,0,1,0,0,0,1,4.5,1,5.0999999,82.77639,57.44059,2,114.88118,74.672768,0,11.529214,101642.18
2525,1,0,1,0,25,0,1,0,2.9300001,0,0,0,0,0,0,4.9000001,0,7.0999999,66.685272,30.451942,2,60.903885,39.587524,0,11.233818,75645.867
2526,1,0,0,0,21,0,4,0,3.28,0,0,0,1,1,0,6.5,1,9.8000002,59.649441,55.072712,2,110.14542,71.594528,1,11.665632,116498.34
2527,1,0,0,0,24,1,4,0,3.52,0,1,0,0,0,1,5.5,1,6.6999998,70.502365,58.436325,2,116.87265,75.967224,1,12.251326,209258.5
2528,1,0,0,0,24,0,4,0,2.8099999,0,1,0,0,1,1,6.4000001,1,7.9000001,100.99863,74.106743,2,148.21349,96.338768,1,12.22141,203091.08
2529,1,0,0,0,23,1,3,0,3.3399999,0,0,0,0,0,0,2.5999999,1,10.8,12.537833,23.881977,2,47.763954,31.04657,1,12.174543,193792.52
2530,0,0,0,0,30,0,3,0,3,0,0,1,0,0,0,6.1999998,0,8,76.773331,23.873611,2,47.747223,31.035694,0,8.6889381,5936.875
2531,1,0,0,0,27,0,3,1,3.05,0,0,0,0,0,1,6,1,11.6,64.871628,20.774067,2,41.548134,27.006287,1,9.9191761,20316.246
2532,1,0,0,0,26,0,3,0,2.99,0,1,0,0,0,1,7.1999998,1,8.3999996,65.43853,55.50061,2,111.00122,72.150795,1,13.807834,992352.5
2533,1,1,0,0,21,0,2,1,3.6400001,0,1,0,0,1,1,6,1,5.4000001,54.656483,65.861397,2,131.72279,85.619812,1,11.968275,157672.45
2534,0,0,0,0,28,0,4,1,3.6900001,0,0,0,0,1,0,7.5999999,1,13.9,34.907242,39.866302,2,79.732605,51.826195,0,10.839664,51004.262
2535,1,0,0,0,26,0,4,1,3.8499999,1,0,0,0,0,1,4.5,1,4.5,62.166317,31.345919,2.5,78.364799,50.937119,1,12.836625,375729.63
2536,1,0,0,0,21,0,3,0,3.76,0,0,0,1,1,1,8.1999998,0,2,65.297379,52.14431,2,104.28862,67.787605,0,11.285012,79619.336
2537,1,0,0,0,25,0,2,1,3.0799999,0,0,0,0,0,0,6.5999999,1,6.0999999,39.60939,23.320278,2,46.640556,30.316362,0,10.596276,39985.664
2538,1,0,0,0,26,0,4,1,3.47,0,0,1,0,0,1,3,1,9.6999998,16.96236,25.373032,2,50.746063,32.98494,1,10.249176,28259.248
2539,0,0,1,0,21,0,2,1,3.23,0,1,0,0,1,1,4.5,1,9.3999996,111.31324,66.987091,2,133.97418,87.083221,1,11.890404,145860.17
2540,1,0,0,0,25,0,3,0,4,0,0,0,0,1,1,6.4000001,1,12.3,51.423012,32.503315,2,65.00663,42.254311,1,10.465508,35084.246
2541,1,0,0,0,22,0,1,0,3.5799999,0,0,1,0,0,1,4,0,7.8000002,82.529045,27.073065,2,54.14613,35.194984,1,10.689499,43892.508
2542,0,0,0,0,25,0,2,0,3.1099999,0,0,0,0,1,0,4.5,0,5.9000001,71.173248,40.185749,2,80.371498,52.241474,0,9.6832447,16046.479
2543,0,0,1,0,21,1,3,1,3.74,0,0,1,0,0,1,4.1999998,0,10.5,36.12516,22.946819,2,45.893639,29.830866,1,9.2125854,10022.476
2544,0,0,0,0,27,0,4,0,3.0699999,1,0,0,0,0,1,5,0,7.5,46.718502,31.665018,2.5,79.162544,51.455654,1,12.118922,183307.84
2545,1,0,0,0,22,1,4,0,3.6600001,1,0,0,0,0,1,7.8000002,1,9.1000004,12.06156,32.411816,2.5,81.029541,52.669201,1,8.9505653,7712.2505
2546,1,1,0,1,31,0,1,0,3.21,1,0,0,0,1,1,5.0999999,1,5,87.012741,40.608673,2.5,101.52168,65.98909,0,10.347985,31194.131
2547,1,0,0,0,21,0,3,1,2.8699999,0,0,1,0,0,1,6.6999998,0,10.9,55.305023,19.83564,2,39.67128,25.786331,1,8.7731638,6458.5737
2548,0,0,0,0,23,0,2,1,3.3599999,0,1,0,0,0,1,4.8000002,0,8.1999998,76.795074,55.448261,2,110.89652,72.082741,0,10.707746,44700.75
2549,0,0,0,0,21,0,1,1,2.76,0,1,0,0,0,0,5.5,1,8,86.622734,53.478851,2,106.9577,69.522507,1,9.8089333,18195.566
2550,1,0,1,0,21,0,3,0,3.1300001,0,0,0,1,0,1,5.4000001,0,5.9000001,77.612419,46.729565,2,93.459129,60.748436,0,10.053375,23234.076
2551,0,0,1,0,24,0,1,0,3.03,0,0,0,0,1,1,7.5999999,1,6.9000001,92.386467,37.830215,2,75.660431,49.179279,1,10.004004,22114.848
2552,1,0,1,0,26,0,1,0,3.28,1,0,0,0,1,1,6.1999998,1,4.4000001,133.53169,43.934196,2.5,109.83549,71.393074,0,11.688495,119192.45
2553,0,0,1,0,25,0,4,0,3.3,0,0,1,0,0,1,3.5999999,1,8.8999996,19.729397,21.845209,2,43.690418,28.398771,0,10.595572,39957.531
2554,1,0,0,0,24,0,1,0,2.8299999,0,0,0,1,1,0,3.5,1,9.8999996,59.332935,53.923016,2,107.84603,70.099922,1,11.501482,98862.18
2555,0,0,0,0,21,0,2,0,3.1500001,0,0,1,0,0,1,4.5999999,0,5,39.049973,12.846395,2,25.692791,16.700314,1,8.456562,4705.8516
2556,1,0,0,1,24,0,3,0,3.8,0,1,0,0,0,0,6.5,0,2,79.975632,59.658157,2,119.31631,77.555603,0,12.251729,209342.94
2557,0,0,0,0,21,1,1,0,2.74,0,0,0,1,0,1,4.5,1,4.0999999,71.104103,35.54718,2,71.09436,46.211334,0,10.029201,22679.133
2558,0,1,0,0,24,0,4,0,3.74,0,0,0,1,0,1,5.6999998,1,10.2,65.297829,41.135239,2,82.270477,53.475811,0,10.245478,28154.928
2559,0,0,1,0,27,0,3,1,3.8399999,0,0,0,0,0,0,4.0999999,1,4.3000002,22.027594,27.830467,2,55.660934,36.179607,0,9.966855,21308.365
2560,0,0,0,0,23,0,3,1,3.8900001,0,1,0,0,1,1,7.1999998,1,9.1999998,99.635872,69.290466,2,138.58093,90.077606,1,10.063276,23465.26
2561,0,1,0,0,25,0,4,1,3.95,0,1,0,0,0,1,6,1,9.1999998,81.241631,63.709145,2,127.41829,82.821884,0,10.559834,38554.711
2562,0,0,1,1,28,0,1,0,3.8399999,1,0,0,0,0,1,4.1999998,1,10,93.203964,30.766651,2.5,76.916626,49.995808,1,12.298718,219414.63
2563,0,0,0,0,25,0,4,0,3.53,0,1,0,0,0,1,6,0,4.5,47.586361,62.27084,2,124.54168,80.952095,0,11.878885,144189.73
2564,0,0,1,0,27,0,2,0,3.8699999,0,0,0,1,0,0,4.8000002,1,4.6999998,81.177986,43.603333,2,87.206665,56.684334,1,12.453862,256238.05
2565,0,0,1,0,21,1,2,1,3.8499999,1,0,0,0,0,1,6.4000001,0,3.5,80.141327,28.751425,2.5,71.878563,46.721066,1,11.943225,153771.8
2566,1,0,0,0,21,0,2,1,3.7,0,0,0,0,1,1,2.5,1,9.6000004,65.419525,33.33255,2,66.6651,43.332314,1,11.632981,112755.98
2567,1,1,0,0,23,1,2,1,3.75,0,0,0,0,0,0,5.5,1,7.8000002,44.966763,33.2659,2,66.531799,43.24567,1,10.540028,37798.609
2568,1,0,0,0,27,1,1,0,2.5899999,0,0,1,0,0,0,4.8000002,0,5.1999998,69.611748,26.554167,2,53.108334,34.520416,0,9.9611473,21187.09
2569,1,1,0,0,23,1,4,0,3.1199999,1,0,0,0,0,1,5.1999998,0,6,17.730717,29.05344,2.5,72.633598,47.211838,0,11.12823,68065.797
2570,0,0,0,0,27,0,4,1,3.7,0,1,0,0,0,1,5,1,10,44.184753,50.94278,2,101.88556,66.225616,1,11.878337,144110.69
2571,1,0,1,0,30,0,1,0,3.4000001,1,0,0,0,1,1,3,1,8,128.59044,45.068851,2.5,112.67213,73.236885,0,10.35502,31414.334
2572,0,0,0,0,24,0,4,0,3.4100001,0,0,0,1,1,1,6.8000002,0,2.7,58.962898,50.990025,2,101.98005,66.287033,0,10.726175,45532.211
2573,1,0,1,0,25,1,3,1,3.6300001,0,1,0,0,0,1,7.5,1,5.5999999,41.141987,53.721916,2,107.44383,69.838493,0,10.934889,56099.875
2574,0,0,0,0,27,1,3,1,3.3599999,0,1,0,0,1,1,6.6999998,1,7.4000001,111.68196,73.522209,2,147.04442,95.578873,0,10.14124,25367.906
2575,1,1,0,0,25,1,2,1,3.55,1,0,0,0,0,1,4.5999999,1,9.8999996,57.977047,29.499823,2.5,73.749557,47.937214,1,12.167758,192482.02
2576,1,0,0,0,25,1,3,1,3.23,0,0,0,0,0,0,5.5999999,1,11.9,19.240114,30.027143,2,60.054287,39.035286,1,10.063372,23467.498
2577,0,0,0,0,21,0,2,0,3.6700001,0,0,1,0,0,1,8.3000002,1,9.6000004,78.414719,18.596832,2,37.193665,24.175882,1,11.16849,70862.055
2578,1,0,0,0,27,0,3,1,3.4300001,0,0,0,1,0,1,4.9000001,1,5.8000002,48.230648,38.063881,2,76.127762,49.483044,0,11.649366,114618.72
2579,0,0,1,0,21,0,3,1,3.46,0,0,0,1,0,1,3,0,4.8000002,51.41156,43.335232,2,86.670464,56.3358,0,11.251252,76976.25
2580,0,0,0,0,25,0,1,1,2.3499999,0,1,0,0,0,1,6.0999999,0,11.4,86.751053,60.0172,2,120.0344,78.022362,0,10.628854,41309.75
2581,0,0,1,0,24,0,3,0,3.8800001,0,0,0,1,0,1,5.4000001,1,5.6999998,24.512384,37.101189,2,74.202377,48.231544,0,9.6719131,15865.674
2582,1,0,0,0,26,0,2,1,2.5799999,0,0,1,0,0,0,6.4000001,1,6.1999998,20.560287,24.558887,2,49.117775,31.926554,1,10.072707,23687.605
2583,0,0,1,0,21,0,4,0,3.5699999,1,0,0,0,0,1,6.9000001,1,8.3999996,13.317671,37.502941,2.5,93.757355,60.94228,0,11.272514,78630.453
2584,1,0,1,0,25,0,3,0,3.6500001,0,0,0,1,0,1,3.9000001,1,6.3000002,73.904297,41.426647,2,82.853294,53.854641,1,12.497984,267796.84
2585,1,0,0,1,24,0,4,0,3.28,0,0,0,1,0,1,4.8000002,0,7.6999998,47.40332,36.332008,2,72.664017,47.231609,0,10.015635,22373.545
2586,1,0,1,0,25,0,3,1,2.75,0,0,0,0,0,0,5.3000002,1,10.2,20.857483,27.996977,2,55.993954,36.396069,1,11.299891,80812.789
2587,1,0,0,0,21,0,3,0,2.74,0,1,0,0,0,0,4.9000001,1,5.5,43.881279,64.047554,2,128.09511,83.261818,1,11.056589,63360.07
2588,1,0,0,0,28,0,1,0,4,1,0,0,0,1,1,4.4000001,1,10.8,106.32862,49.169109,2.5,122.92278,79.899803,1,10.016074,22383.385
2589,0,0,0,0,24,1,1,0,2.48,0,0,0,1,0,1,4.5,1,13.6,98.945992,48.395496,2,96.790993,62.914146,0,9.5758686,14412.751
2590,1,1,0,1,22,0,4,1,4,0,1,0,0,1,0,5.8000002,1,8.8999996,110.6606,64.494591,2,128.98918,83.842972,1,12.409115,245024.83
2591,1,0,0,0,27,0,1,1,3.74,1,0,0,0,0,1,5.1999998,1,4,85.878181,28.809055,2.5,72.022636,46.814713,0,11.507402,99449.219
2592,0,0,0,0,22,0,3,1,3.4000001,0,0,0,0,1,0,6.9000001,1,3.4000001,63.952194,35.371014,2,70.742027,45.982319,0,11.17755,71506.977
2593,0,0,1,0,21,0,1,0,3.6400001,1,0,0,0,0,1,3.9000001,1,8.6000004,47.64328,31.249775,2.5,78.124435,50.780884,0,11.884254,144965.98
2594,0,0,1,0,27,0,2,0,3.2,1,0,0,0,1,1,4.0999999,0,7.4000001,72.204704,47.817951,2.5,119.54488,77.70417,1,11.187145,72196.383
2595,0,0,0,0,23,0,2,0,4,0,0,0,1,0,0,5.3000002,0,5.5999999,36.806553,43.913704,2,87.827408,57.087814,0,11.039073,62259.91
2596,0,0,1,0,26,0,2,0,2.79,1,0,0,0,0,0,4.0999999,1,5.9000001,54.92968,33.903603,2.5,84.759003,55.093353,0,10.914187,54950.465
2597,1,0,0,1,26,0,2,1,4,1,0,0,0,0,1,6.0999999,1,7.5,70.873062,29.867895,2.5,74.669739,48.535332,1,11.710773,121877.71
2598,0,0,1,0,29,1,3,0,3.78,0,1,0,0,0,1,4.0999999,1,5.5999999,65.007866,54.157799,2,108.3156,70.405136,1,12.934431,414335.41
2599,0,0,0,0,23,0,2,0,2.3599999,0,1,0,0,0,1,4.9000001,1,11.2,76.831078,53.069962,2,106.13992,68.990952,0,11.383156,87829.773
2600,0,0,0,0,27,0,1,0,4,0,1,0,0,1,1,4.5999999,1,6.5999999,127.56532,64.692032,2,129.38406,84.09964,0,12.572736,288582.34
2601,1,0,0,0,21,0,3,0,2.5999999,0,0,1,0,0,0,6,1,7.4000001,25.826481,20.269505,2,40.539009,26.350355,1,11.704162,121074.54
2602,1,0,0,0,25,0,4,0,3.1800001,0,1,0,0,1,1,4.3000002,1,9,77.358337,65.619362,2,131.23872,85.305168,1,11.494736,98197.469
2603,0,0,1,0,25,0,3,0,3.78,0,1,0,0,0,1,4.0999999,0,6,85.778397,57.951523,2,115.90305,75.336983,0,12.489908,265642.91
2604,1,0,0,0,25,0,3,0,3.03,0,0,0,0,0,1,7.5999999,0,8.3000002,30.668495,15.858089,2,31.716179,20.615517,0,10.434788,34022.855
2605,0,1,0,0,27,0,3,0,2.77,0,0,1,0,0,1,5.9000001,1,5,38.531479,24.644981,2,49.289963,32.038475,0,10.144928,25461.633
2606,0,0,1,0,22,0,3,0,3.22,0,0,0,1,0,1,5.9000001,1,6.9000001,68.938805,40.796124,2,81.592247,53.034962,1,10.34946,31240.158
2607,0,0,0,0,29,1,2,1,3.8299999,0,1,0,0,0,0,6.4000001,1,8.8999996,91.006241,52.695084,2,105.39017,68.503609,0,10.138814,25306.434
2608,1,0,0,0,27,0,3,1,3.28,0,0,0,1,0,1,6,1,7.0999999,77.838699,44.436058,2,88.872116,57.766876,1,12.480611,263184.56
2609,0,1,0,0,26,0,3,0,3.25,0,0,0,0,0,0,5.0999999,1,6.9000001,81.798996,21.876619,2,43.753239,28.439606,1,12.291003,217728.3
2610,0,0,0,0,23,1,3,0,2.6600001,0,1,0,0,0,1,6.5999999,0,6.4000001,46.132843,62.608154,2,125.21631,81.390602,0,10.670135,43050.734
2611,0,0,0,1,23,1,1,1,3.9100001,0,0,0,0,0,0,4,1,11.7,51.800484,24.929623,2,49.859245,32.408508,0,11.110605,66876.656
2612,0,0,0,0,22,0,3,0,3.4100001,0,0,0,0,1,1,4.4000001,1,8.5,55.616493,36.670654,2,73.341309,47.671852,1,8.4711103,4774.8145
2613,0,0,1,0,30,0,4,0,3.24,0,0,1,0,0,1,4.4000001,0,13.2,34.208996,23.226891,2,46.453781,30.194958,0,9.8511314,18979.816
2614,1,1,0,0,22,1,4,1,3.4200001,0,0,0,1,0,1,3.5999999,1,7.5999999,51.936199,40.623043,2,81.246086,52.809956,1,9.251853,10423.863
2615,0,0,0,0,22,1,3,1,3.71,0,0,0,0,0,1,6.1999998,0,2.2,22.5452,25.905684,2,51.811367,33.677387,1,13.532186,753274.94
2616,0,0,0,0,21,1,4,1,3.8199999,1,0,0,0,0,0,6.5999999,1,9.8000002,47.92411,39.701225,2.5,99.253067,64.514496,0,11.098097,66045.344
2617,1,0,0,0,24,0,1,0,2.6600001,0,0,1,0,0,1,4.5,1,5.5,129.35275,24.166418,2,48.332836,31.416344,0,10.631594,41423.09
2618,1,1,0,0,22,0,2,0,3.5,0,0,0,0,0,0,6.1999998,1,9.1000004,60.735561,23.973404,2,47.946808,31.165424,1,11.196546,72878.258
2619,1,0,0,0,21,0,4,1,2.95,0,0,0,0,0,1,5.0999999,0,9.3999996,25.082138,17.246222,2,34.492443,22.420088,1,11.02175,61190.695
2620,1,0,0,0,24,1,2,0,3.4000001,0,0,0,1,1,1,3.5,1,7.0999999,89.703453,59.329903,2,118.65981,77.128876,0,9.4583483,12814.7
2621,1,0,0,0,23,0,2,0,3.1099999,1,0,0,0,0,1,5.5,1,10.4,31.519547,28.627748,2.5,71.569374,46.520092,0,11.277992,79062.367
2622,1,0,0,1,21,0,2,0,3.47,0,1,0,0,0,0,7.8000002,1,8.8999996,51.46978,50.696831,2,101.39366,65.905884,0,9.8466911,18895.729
2623,1,1,0,0,29,0,3,1,3.3099999,1,0,0,0,0,0,3.0999999,1,8.6000004,107.94868,34.227623,2.5,85.569061,55.619888,1,12.02635,167100.39
2624,1,0,0,0,28,0,2,1,3.45,0,0,1,0,1,0,5.8000002,0,7.5999999,101.15087,37.315517,2,74.631035,48.510174,1,12.073545,175175.66
2625,0,1,1,0,21,0,4,0,3.3399999,0,0,0,1,1,1,7.1999998,1,9.1999998,65.840271,56.605476,2,113.21095,73.58712,1,11.680326,118222.71
2626,0,0,0,0,24,0,1,0,3.1900001,0,0,1,0,0,0,6.0999999,1,9.5,63.602917,28.209961,2,56.419922,36.672951,1,12.488748,265334.78
2627,1,0,0,0,27,0,3,0,2.8199999,0,0,0,1,0,0,6.1999998,1,5.0999999,58.151947,43.795719,2,87.591438,56.934433,0,11.612724,110494.86
2628,0,0,0,0,22,1,1,1,3.79,1,0,0,0,0,1,4.4000001,0,5.9000001,85.557602,31.298849,2.5,78.247124,50.86063,0,10.708056,44714.648
2629,1,1,0,0,22,1,3,0,3.5699999,0,0,0,0,0,1,7.4000001,1,8.8999996,42.369404,22.308743,2,44.617485,29.001366,1,12.245713,208087.36
2630,0,0,0,0,22,0,1,0,3.29,0,0,0,0,0,1,4.5999999,1,7,57.434456,26.231636,2,52.463272,34.101128,0,9.6701508,15837.736
2631,0,0,0,0,21,1,1,0,2.8599999,0,0,0,1,0,0,4.6999998,1,5.8000002,80.760033,54.332924,2,108.66585,70.632797,0,9.6450586,15445.278
2632,0,0,0,1,24,0,3,0,3.25,1,0,0,0,1,1,5.8000002,1,4.8000002,104.36884,41.763691,2.5,104.40923,67.865997,1,12.45955,257699.61
2633,0,0,0,0,23,0,4,0,3.3900001,0,1,0,0,0,1,3.8,0,4.0999999,73.53109,57.206028,2,114.41206,74.367836,0,11.426264,91698.727
2634,1,0,0,0,24,1,2,0,3.6500001,0,0,0,0,0,0,5.6999998,1,7.1999998,20.953438,25.16186,2,50.323719,32.710419,1,12.110903,181843.7
2635,0,0,0,0,29,0,1,1,3.4000001,0,0,0,0,0,0,5.3000002,1,7.5999999,55.950157,27.04417,2,54.088341,35.157421,0,11.086832,65305.531
2636,0,0,0,0,28,1,3,0,2.9300001,1,0,0,0,0,1,4.0999999,0,7.6999998,62.571293,34.447704,2.5,86.119263,55.97752,0,11.090322,65533.879
2637,0,0,0,0,23,1,4,0,3.55,0,1,0,0,1,1,5.0999999,1,9.8000002,64.073463,64.644508,2,129.28902,84.037857,1,13.01565,449391.53
2638,1,1,0,0,21,0,1,0,3.3800001,0,0,0,0,0,0,6.3000002,0,7.3000002,37.219688,30.914673,2,61.829346,40.189075,0,11.396046,88969.211
2639,1,0,0,0,21,0,1,1,3.8900001,1,0,0,0,0,1,6.4000001,1,4.6999998,79.187744,32.083511,2.5,80.208778,52.135704,1,10.01495,22358.23
2640,0,0,1,0,23,0,4,1,3.0599999,1,0,0,0,0,1,4.6999998,1,6.6999998,62.789116,29.710758,2.5,74.276894,48.27998,0,11.790763,132027.16
2641,1,0,0,0,25,1,3,1,4,0,0,0,0,1,1,3.5999999,1,6.3000002,42.00515,30.927952,2,61.855904,40.206337,0,11.059548,63547.848
2642,1,0,0,0,25,0,4,0,3.4000001,0,0,0,0,0,1,2.5,1,5.5999999,37.769615,20.254293,2,40.508587,26.330582,1,11.495283,98251.234
2643,1,1,0,1,26,0,4,0,2.8199999,0,0,0,0,0,1,3.9000001,1,7.4000001,69.556046,24.420511,2,48.841022,31.746664,1,12.254062,209831.83
2644,1,0,0,0,23,1,4,1,3.6600001,0,0,1,0,1,0,4.4000001,1,2,60.25296,42.677608,2,85.355217,55.480892,0,10.921743,55367.242
2645,1,0,0,0,25,0,4,0,3.22,1,0,0,0,0,0,4.0999999,0,11.9,45.754429,33.718712,2.5,84.296783,54.792908,1,8.3636389,4288.271
2646,0,0,1,0,21,0,2,0,3.4100001,0,0,1,0,0,1,3,1,8.8000002,92.308067,20.290873,2,40.581745,26.378134,0,9.7435522,17043.979
2647,0,0,0,0,26,0,4,0,4,0,0,0,1,0,1,7.8000002,1,5.5999999,32.738422,41.155304,2,82.310608,53.501896,0,11.759711,127990.49
2648,0,0,0,0,27,0,1,1,2.47,0,1,0,0,0,1,4.4000001,0,7.3000002,141.33217,58.614449,2,117.2289,76.198784,1,9.4382286,12559.449
2649,0,0,0,0,29,0,3,0,2.24,0,1,0,0,0,0,2.8,1,8.1000004,68.707169,58.765194,2,117.53039,76.394753,0,11.584503,107420.16
2650,0,0,0,0,24,0,2,0,3.3199999,0,0,0,1,0,1,5.5999999,1,6,50.224289,38.315998,2,76.631996,49.810799,0,10.694202,44099.441
2651,1,0,0,0,28,0,1,0,2.79,1,0,0,0,0,1,6,0,7,88.292,38.858376,2.5,97.145935,63.144859,0,10.969502,58075.691
2652,0,0,0,0,25,0,1,0,2.6800001,0,1,0,0,0,1,4.1999998,1,6.1999998,91.548737,58.871025,2,117.74205,76.532333,0,11.381528,87686.906
2653,0,0,0,0,26,1,4,1,3.55,0,0,1,0,1,1,7.5,0,10.3,59.374062,36.151604,2,72.303207,46.997086,1,10.154477,25705.934
2654,1,0,0,0,25,0,2,0,3.0899999,0,0,0,0,1,1,6,1,9.8999996,80.2472,33.084496,2,66.168991,43.009846,1,9.9196672,20326.227
2655,1,0,0,0,21,0,1,0,4,0,0,0,1,0,1,5.5999999,1,6.0999999,77.398376,33.709595,2,67.419189,43.822472,0,11.334956,83696.813
2656,0,0,0,0,29,1,1,1,3.0799999,0,1,0,0,0,1,5.4000001,1,5.3000002,107.10757,58.721138,2,117.44228,76.337479,0,10.867367,52436.949
2657,1,0,0,0,21,0,3,0,3.3699999,0,0,0,0,0,1,3.8,1,3.3,75.39846,21.878647,2,43.757294,28.442242,1,11.937834,152945.02
2658,1,0,1,0,27,0,2,1,2.6500001,0,0,0,0,0,1,3.8,1,9.8999996,79.254219,14.430671,2,28.861341,18.759872,0,11.951158,154996.47
2659,1,0,0,0,27,0,3,1,3.1600001,1,0,0,0,0,1,5,0,5.8000002,54.08165,31.397415,2.5,78.493538,51.020798,1,10.077353,23797.92
